epoch,train_loss,val_loss
1,37.97563094046735,38.113494671489896
2,36.20701629011236,36.42633299273809
3,34.52793918865386,34.79052996290867
4,32.93375788011533,33.26392027642334
5,31.422628869927713,31.830834123673856
6,29.987259976080793,30.443581972222063
7,28.629795879097365,29.13233987295409
8,27.332696217582978,27.899734306472933
9,26.109136361904177,26.740504368864123
10,24.94670541773429,25.61122733958983
11,23.845587992830605,24.572107010380837
12,22.793873533647634,23.594272600491706
13,21.79644093595924,22.669230422872346
14,20.859686018866142,21.79434469448781
15,19.97282722736859,20.97902137741867
16,19.12688533181997,20.184058187543325
17,18.322449384272744,19.45880929443627
18,17.561696455757914,18.800937795295145
19,16.84633882674117,18.154654499556997
20,16.16054548602251,17.55030660318158
21,15.51943673677154,17.008773442168753
22,14.909730759985129,16.466662904320966
23,14.335202484940169,15.968662196178693
24,13.791743418989194,15.504139296324267
25,13.27408411185444,15.066024910814326
26,12.792375231786322,14.63460730040868
27,12.335954239214926,14.233158036920518
28,11.900147764934585,13.893738862842124
29,11.493074652984761,13.569230142021071
30,11.102686933810286,13.255459839287534
31,10.739473298738613,12.97305583530206
32,10.389024082516995,12.705357876088849
33,10.06628574193867,12.440799346303972
34,9.760694217842119,12.211866577587811
35,9.473481284512951,11.99147568625283
36,9.203922334304236,11.797662045592709
37,8.948947498249463,11.610884493886644
38,8.694869621399018,11.442506145326215
39,8.458211437034038,11.287683772578978
40,8.245716419780795,11.15282930558447
41,8.049699946676013,11.03256610933302
42,7.855856292252542,10.916507404438867
43,7.67539461106821,10.803776254561175
44,7.506521979486254,10.695416472121115
45,7.337736900140288,10.618331341489128
46,7.182232305250386,10.533201838916046
47,7.049424061294232,10.438494973441061
48,6.914857272916751,10.369401142016063
49,6.789398857510666,10.298502167059365
50,6.675728615566085,10.242106478705145
51,6.564540968934958,10.183752759298681
52,6.463028650459024,10.144937142780035
53,6.360925429052608,10.097674116415343
54,6.260984451873556,10.059163480040255
55,6.156320827603039,10.02034112966462
56,6.061347907414643,9.979500502693238
57,5.974537718192397,9.93532149065511
58,5.900529076208692,9.90917417131808
59,5.818973026693642,9.868657236343553
60,5.7404346007151865,9.84932247038046
61,5.67334468012901,9.823857622859574
62,5.607751734686709,9.800953024020357
63,5.541098481774619,9.770011492820922
64,5.473713504244686,9.750077285154958
65,5.421655263512001,9.748733180068836
66,5.375468213670041,9.720033140934007
67,5.319258937647144,9.710171619388158
68,5.268458935611982,9.684926843258937
69,5.20974981077438,9.67234447201297
70,5.165355671428379,9.661437268701931
71,5.116235406599699,9.657404869861116
72,5.060407623590589,9.63277844446726
73,5.0006986351281935,9.615158430397926
74,4.952658203236039,9.59994781279151
75,4.92197818907839,9.602908533212009
76,4.87308026945856,9.588583420936374
77,4.838851228403834,9.588334420399951
78,4.80163283410316,9.576764333184206
79,4.770429885021127,9.572918647412203
80,4.743341264026377,9.571214600704753
81,4.715457967941922,9.572189209681811
82,4.668586180286489,9.562670016034245
83,4.6435839548442335,9.553747019248343
84,4.606582621340362,9.552319842688608
85,4.567873622607776,9.548056209656663
86,4.530213056887906,9.548508269144945
87,4.500792248863788,9.553506985883114
88,4.463798817374422,9.554660807554002
89,4.438869343070257,9.556320154503004
90,4.411627588601339,9.555914581086595
91,4.38894995870158,9.558255336992936
92,4.363121729796606,9.558980018787276
93,4.349852345569523,9.556077011559164
94,4.337252302868372,9.556933383941963
95,4.290709397490186,9.558543474423857
96,4.272327964746196,9.565296485736244
97,4.236105399215047,9.554650723305622
98,4.209185191622463,9.558311088308459
99,4.167617235867732,9.551438515864279
100,4.145239297519714,9.54245366309315
101,4.104705630006119,9.542825223688077
102,4.071914025450858,9.539099016497714
103,4.058933268133333,9.539222928160767
104,4.048923845431463,9.540589545833834
105,4.027372434310867,9.540793827635108
106,3.9883933178264557,9.529466962310229
107,3.954884822522878,9.53005646583954
108,3.921546360744147,9.533116264428383
109,3.906136806315934,9.531222810862243
110,3.8830366636085234,9.52053139739332
111,3.867966061183661,9.522511980088442
112,3.8573869378318535,9.52348557873442
113,3.829829343143163,9.522653618590338
114,3.8008467563221444,9.529910293700688
115,3.7883280681905958,9.5363282794041
116,3.766762044179193,9.53776177764108
117,3.748779028420756,9.532394612694375
118,3.735692841527227,9.531646467504004
119,3.7230562624697483,9.530966627807627
120,3.701134486811424,9.531799148344199
121,3.688625541433113,9.537508229424297
122,3.6605833971778448,9.530106410598545
123,3.64852998503416,9.53287269333555
124,3.614213846639824,9.540779354396262
125,3.596364065389838,9.53904754898477
126,3.5808961809045887,9.538168650046527
127,3.57222269378861,9.53286750423934
128,3.5626056770739627,9.52749891712137
129,3.5454660983406945,9.530920788865261
130,3.516118357252079,9.531629574580059
131,3.5105892936774215,9.530429859446809
132,3.4960270397650692,9.533956205323369
133,3.487948814833645,9.528472901396073
134,3.4561752680803264,9.531156420197828
135,3.4503149280749827,9.529611315166115
136,3.439255761062397,9.530058021478261
137,3.427407824784264,9.529630294782546
138,3.4185981917764696,9.527303149070589
139,3.4004100344578427,9.527072875260052
140,3.38546076329485,9.527755540800161
