epoch,train_loss,val_loss
1,40.640835125500764,40.946138026053944
2,38.851207276760356,39.23141264607414
3,37.154405953581154,37.58620100514151
4,35.549562890663,36.059835362583044
5,34.03959226311814,34.619508830987286
6,32.60926427841055,33.268974020200886
7,31.260775632944444,31.98078520679383
8,29.989974919054767,30.798825564057513
9,28.78523686682521,29.68759368896649
10,27.64948639533857,28.642802819465565
11,26.578072880997695,27.67242283899386
12,25.56337586003692,26.792255625898612
13,24.605375385044407,25.92778681862869
14,23.704421258473758,25.159822152678416
15,22.86153045236761,24.450482222247263
16,22.05825427119052,23.777815663449452
17,21.298189617648198,23.132210153229483
18,20.58385152874709,22.564983517007608
19,19.911821779324463,22.065096744525114
20,19.2830732471007,21.58785033435504
21,18.692882880704474,21.11866412717238
22,18.13483100527799,20.721526821256123
23,17.616165861721267,20.333551868199905
24,17.124962146478268,19.96517432036298
25,16.6639784585121,19.654222352944508
26,16.24110741162951,19.356050628833643
27,15.825499946657253,19.081229475840754
28,15.446118152142478,18.816947185445258
29,15.08363752252164,18.593426184317774
30,14.746170092549313,18.374825331517304
31,14.429666705216578,18.16865279503773
32,14.135904101365375,17.985049072623678
33,13.854448349244153,17.822738124589893
34,13.599716190667682,17.66643936936086
35,13.359527000756078,17.527047968122016
36,13.130596695122405,17.395158249193205
37,12.91799009218186,17.270348276224226
38,12.723850940169324,17.141847017254783
39,12.522776656371425,17.05251556882802
40,12.34492142199931,16.966098096108023
41,12.169951932304333,16.89348633266411
42,12.005446470547605,16.822965498706964
43,11.861104594163761,16.763554885673962
44,11.712472578384386,16.711360668693803
45,11.592255291510424,16.669373688497434
46,11.45988962648057,16.622669760315283
47,11.342285154688357,16.593317372913774
48,11.230334080348861,16.54988425448133
49,11.111852672349805,16.51650576394799
50,10.992018900666565,16.48903490841938
51,10.91087379422072,16.467267668724485
52,10.814292475740018,16.435453831533465
53,10.732185845101553,16.410837849740375
54,10.639284783956027,16.40424487122873
55,10.553381917040374,16.384528957851057
56,10.46605405596869,16.35552976414976
57,10.382528619707267,16.33535213496995
58,10.311819332635304,16.328941087102958
59,10.244792872914095,16.318519469572855
60,10.179102442706306,16.306875446472514
61,10.123355493662164,16.28495021460269
62,10.054594853591409,16.267343895997794
63,9.994571220333379,16.27462285257777
64,9.930247823995868,16.263940815946047
65,9.8771317805158,16.259479718263744
66,9.784061094794598,16.25317076308555
67,9.732351025309985,16.236813087683316
68,9.675269512143021,16.22817091077318
69,9.611974487383355,16.213802770981648
70,9.566174645353659,16.20064394479076
71,9.491690854688887,16.200568668475572
72,9.43619562157118,16.186098337791915
73,9.377409233317662,16.189228932376217
74,9.328014940570894,16.190806218613318
75,9.289828356003378,16.197784149299032
76,9.227482068649744,16.18891838603483
77,9.176421093649687,16.186157600344494
78,9.114962020250823,16.172960943644494
79,9.051161433028398,16.163077221639078
80,8.992567570114678,16.15996255289883
81,8.929722169034543,16.160041514258015
82,8.892636841553962,16.157017667619236
83,8.836182141603741,16.155412919107302
84,8.783706867234843,16.15026133028779
85,8.745759618746229,16.151292009129577
86,8.690376832711905,16.141869993067417
87,8.660449011864197,16.140061514733166
88,8.631941385360832,16.145353274514235
89,8.586240315824123,16.14847579794228
90,8.563312190862254,16.14087859843461
91,8.527084436292254,16.124433447688816
92,8.48141000018431,16.11713882409715
93,8.455762724413573,16.110622442915364
94,8.413713072879585,16.110799250685883
95,8.393337385894919,16.106553618796898
96,8.344403032501564,16.097041328783465
97,8.311278486622951,16.09535573762825
98,8.277279206608396,16.099338523774268
99,8.241114620857187,16.09451876247632
100,8.217669805858296,16.092975466269873
101,8.176689958920557,16.099632244626847
102,8.145535477965698,16.09391619723145
103,8.108969663466969,16.09758933593563
104,8.08642221532472,16.093817139671568
105,8.051050657160461,16.08202841792138
106,8.010163862005047,16.082097615652057
107,7.975797860933458,16.07412475717882
108,7.940180114774452,16.069488482234185
109,7.91969328319977,16.068022384969385
110,7.885112884923875,16.06963085494179
111,7.861771186811175,16.071405398317467
112,7.817155176668845,16.07334738469129
113,7.780323941683691,16.070896207896137
114,7.744880856616085,16.066927063582128
115,7.707815965504133,16.06086852012757
116,7.682853487961607,16.057635928764316
117,7.6451660960536705,16.055618867203236
118,7.624610996856796,16.049379063251717
119,7.596905555219115,16.04835586519249
120,7.563973493106619,16.0436352557533
121,7.541512639977271,16.049649342433337
122,7.514295795768054,16.042224382648655
123,7.4908022835786365,16.042217037857156
124,7.468299403081064,16.04216791973192
125,7.437483685864756,16.037850308562064
126,7.42066304364047,16.02999434130941
127,7.385610811112683,16.03313331575714
128,7.35123407243521,16.033343161386977
129,7.32418649401698,16.030772101584077
130,7.300505179159972,16.034440170328654
131,7.281264548272755,16.03622399892165
132,7.268790956594281,16.033813387789657
133,7.247254281754326,16.033609531655177
134,7.228323435041463,16.03846833218224
135,7.20299149878997,16.02852551784813
136,7.175856822467517,16.038244380238375
137,7.142007382126709,16.03504232337889
138,7.1253276799512975,16.03407531234154
139,7.104751222065938,16.032222086596814
140,7.089142322608444,16.03827006333063
141,7.071325939239115,16.03676157948691
142,7.04252052424409,16.038613276426304
143,7.016474529710886,16.03583691835405
144,6.995456577005827,16.02775040699941
145,6.971260734304218,16.028056665919564
146,6.940932240594405,16.030066360262435
147,6.915213966448515,16.034812671425463
148,6.900527827805905,16.03601255260259
149,6.870719607679094,16.035466912956164
150,6.850276004457074,16.029509872599853
151,6.83568966491766,16.02611798040162
152,6.811797284349698,16.026975707121288
153,6.783867924185653,16.032321533627027
154,6.767449607584699,16.033790630979954
155,6.749743218048855,16.03206390442098
156,6.7348274381743485,16.02859868827857
157,6.714070969863727,16.029591990958863
158,6.69890640915479,16.03021400328363
159,6.681700726883105,16.028741400053416
160,6.654285583873279,16.029532632687605
161,6.637514465890226,16.02820089017103
162,6.608133519396965,16.018258864131496
163,6.585439580728609,16.014318338414167
164,6.557616656640223,16.015934367459884
165,6.540287923774883,16.013775109022756
166,6.5014809079373785,16.012576163296025
167,6.4867345660070335,16.013053072956446
168,6.464342571226694,16.01429481847277
169,6.443126380498775,16.018441580397965
170,6.427616000864563,16.01368933612139
171,6.415875273873892,16.010772653856975
172,6.393017512500311,16.018003706083533
173,6.3597956904346,16.010615075897796
174,6.343645308169197,16.011381765469164
175,6.329505999136721,16.01172037414559
176,6.311313405585424,16.01020616716582
177,6.293137983836155,16.014032183815438
178,6.266056722216174,16.018105635402023
179,6.25346687706147,16.017652804511965
180,6.2436811705218425,16.01996212210147
181,6.230546419967007,16.018101027288406
182,6.215463977337237,16.01066910505341
183,6.19448377877206,16.00632989458935
184,6.184866656073914,16.009979872148424
185,6.1687163393597055,16.011009049161185
186,6.154761671301119,16.00997166933567
187,6.141015174073306,16.00885666803785
188,6.121993404637068,16.006515029757846
189,6.11048835425515,16.007199518611507
190,6.082538815028974,16.00479941771615
191,6.066516986926065,16.00721087858842
192,6.058662668715527,16.00641010425138
193,6.0493090524796,16.00499896008657
194,6.024753430760274,16.00336914861175
195,5.998317334436615,15.997927388988737
196,5.979245342685732,15.998833279542957
197,5.967622771777162,16.00074170832111
198,5.95181708992205,16.00430158065871
199,5.941825140898425,16.008868926405732
200,5.929100271408037,16.008261484459645
201,5.9185195321287605,16.00602603911485
202,5.909992119899453,16.007319542828476
203,5.892060058544541,15.99654933760067
204,5.872692158664555,15.9969874473013
205,5.855946699453162,15.993848785296516
206,5.840668209796915,15.99258633852989
207,5.832405386584306,15.995008329480797
208,5.81644525872332,15.997062319496434
209,5.809164524059484,15.996719442343124
210,5.794612031985346,15.996045882383774
211,5.782669508474887,15.997611712355077
212,5.7674829214694965,15.998303703130658
213,5.751038948912227,15.997874754434598
214,5.741049093714457,15.996397734833518
215,5.718804021484205,15.995820579933788
216,5.702361315184971,15.997931178156104
217,5.685453230808249,16.001126496096244
218,5.674217896700983,16.001375157236776
219,5.660815397328083,16.002216706072645
220,5.655300271570998,15.998997822104517
221,5.638060256121875,15.998252073275028
222,5.6159877635295,15.995827096017289
223,5.607032134209644,16.001157714882602
224,5.595813254716903,16.002504185598333
225,5.584014957889196,16.0051810154836
226,5.57264369954137,16.00636260728696
227,5.549095899003444,16.004551147439287
228,5.537580168518758,16.002203165316043
229,5.526748112588377,16.001576724625206
230,5.515056735104161,16.00300401117586
231,5.49901878301406,16.00365191902314
232,5.475410850243375,16.003174757034376
233,5.4640977279853935,16.000373029172845
234,5.452132486188707,15.99801869477131
235,5.44441400487783,15.995326882497325
236,5.434597651452452,15.996880311269857
237,5.428120711116649,15.997705240054104
238,5.4094975416039555,15.997022749899719
239,5.387608717172898,15.992967223452904
240,5.37320365583144,15.997301575544723
241,5.362503666604491,15.994564592211354
242,5.35619039520158,15.996190863574022
243,5.349252681338006,15.995920652785614
244,5.330035677642492,15.994624658457173
245,5.315156021432143,15.991773727760961
246,5.300429744297737,15.995227691858702
247,5.289712501095238,15.997862563732447
248,5.279054879079054,15.99768066677447
249,5.2669800222901015,15.994884109882497
250,5.260622165203017,15.993100795771118
251,5.2442288167740285,15.985698104681852
252,5.2315015298121805,15.988798433887235
253,5.221271326647172,15.989697469215914
254,5.199700465463308,15.981030260712561
255,5.187347041471085,15.979908934497962
256,5.1772740539905895,15.978942073150028
257,5.161177060129797,15.9825124105185
258,5.1431870362421215,15.983613826424888
259,5.121312885963217,15.986279933104047
260,5.104970666053412,15.98260572161524
261,5.10084174824532,15.983101271362752
262,5.092890680821036,15.98327604245787
263,5.082632010980695,15.982304742208942
264,5.068070388568118,15.982479910533295
265,5.056330228781619,15.98140196763893
266,5.04878813968934,15.980994835833592
267,5.045440911802307,15.978571492498924
268,5.038862079868862,15.980057514063912
269,5.028348166942778,15.978786042863543
270,5.021048560667399,15.976561775548314
271,5.013221136330124,15.977478628288686
272,5.001412260753562,15.978146534210257
273,4.993933978755586,15.980238274011791
274,4.981696402779437,15.982710783583258
275,4.973364180480423,15.982527037403578
276,4.968463718784538,15.982598469121763
277,4.95670860956333,15.984197735681947
278,4.937088144894972,15.979760867262424
279,4.927600259825919,15.980476638711297
280,4.912261432178702,15.977894163261034
281,4.9031408771433505,15.977806819834353
282,4.888715772988876,15.978321651770088
283,4.879143421740898,15.977316200433593
284,4.870375359619307,15.981148432082387
285,4.851645942983576,15.98273075442087
286,4.843822133620508,15.983823754102966
287,4.834630653326592,15.9837244496976
288,4.82544821449499,15.985315336357273
289,4.81172569346408,15.984255824593745
290,4.801084201204732,15.99259034359435
291,4.795204043442917,15.994012605575954
292,4.777465953440841,15.98766136041147
293,4.7703505055491515,15.99068370988
294,4.763311540460431,15.99159349948474
295,4.76040713557246,15.989930699102729
296,4.747229710342943,15.989985163226054
297,4.7351012154215235,15.990895772217812
298,4.729696811322616,15.989831328857289
299,4.725084701483217,15.990181138104655
300,4.716290760044826,15.990924537124302
301,4.708796953036321,15.992091791295069
302,4.702656660190655,15.992560751716185
303,4.6964755911469815,15.990994213286367
304,4.686237997989959,15.992974805237603
305,4.68225686026003,15.992329858616326
306,4.675060450775698,15.993593296212977
307,4.667470129382454,15.994352867372136
308,4.660729056262227,15.996219551662016
309,4.654374617940346,15.99648131919571
310,4.642373152956013,15.996844380861047
311,4.633649391445238,15.995840322904234
312,4.628577258357184,15.994749751599448
313,4.6221047436933285,15.994051502527661
314,4.613592818556529,15.995014380352876
315,4.60155588908054,15.996495868662256
316,4.591491663277379,15.996264171390232
317,4.579243676437814,15.995860811052689
318,4.569043607668871,15.995416796707303
319,4.5607628933355455,15.997789436068617
320,4.5566971621296855,15.996525028124797
321,4.550170931284666,15.996417244749734
322,4.533578601070304,15.992060750578327
323,4.522339370861404,15.990408855584219
324,4.510218730073129,15.987603466640783
325,4.503019286900625,15.987112110081473
326,4.497793444496684,15.98751544152209
327,4.484720805437127,15.990110454160599
328,4.475024338514916,15.987796882052566
329,4.472659554528989,15.985631767106051
330,4.467292413702554,15.98627127284345
331,4.45612528196996,15.985138474340516
332,4.447301325068023,15.982103913096253
333,4.4394409553989345,15.982725050465962
334,4.422630166768731,15.982703297183743
335,4.408588882814459,15.984597011030477
336,4.396561877507874,15.98097169487793
337,4.391455374102844,15.979932729948493
338,4.387630449305897,15.9814561023987
339,4.380889638223648,15.980788583707659
340,4.373561894603882,15.979464090003704
341,4.360982936521545,15.982969553668848
342,4.3397386518465,15.981891096613213
343,4.327534520007839,15.983303799259966
344,4.323615286156211,15.982180395332156
345,4.312901697911405,15.977485030161498
346,4.301389757959165,15.974794308157627
347,4.297881590644546,15.975872067971064
348,4.292983727393713,15.976498658937944
349,4.282423189000877,15.980510461508196
350,4.2707292132000445,15.980292195378995
351,4.263266652214861,15.981024850857189
352,4.251063929995561,15.982237472098966
353,4.240085681715434,15.983406953744746
354,4.234992415346089,15.980980272125528
355,4.231056491266194,15.97968849432194
356,4.228366301880927,15.980255667614902
357,4.21728946075156,15.980638755677397
358,4.209181177814591,15.98033399534604
359,4.1933743601833315,15.98081637524008
360,4.179144085020066,15.982609924559052
361,4.173691629876315,15.983284714861288
362,4.167835668627753,15.983093681680291
363,4.160309281033302,15.98173502063324
364,4.1528109065353975,15.981496398934128
365,4.144847024520713,15.979863157274693
366,4.134867567659505,15.981010323662773
367,4.129310723771528,15.980634910158793
368,4.1231103249806145,15.98071103483223
369,4.1189913721874944,15.982522758723656
370,4.107971358563134,15.982354221500195
371,4.099567822937967,15.98371510746455
372,4.0928116641055015,15.98394759031846
373,4.084072252680881,15.984873005475418
374,4.079390434158484,15.985731381658171
375,4.075897418297866,15.985751059859624
376,4.071947457410931,15.986607755760307
377,4.06663137958585,15.98717818012505
378,4.060361791450742,15.989083530442112
379,4.0557209596232155,15.988700954766136
380,4.0525846559764815,15.98734498912678
381,4.041114673412856,15.989226669600054
382,4.0342576752479005,15.989401910352614
383,4.032603278706365,15.988463487843
384,4.029314668061038,15.988251433612643
385,4.0195213082234575,15.99024022186685
386,4.01317812199791,15.990432826809908
387,4.009758179328802,15.991583423112855
388,4.007488458229384,15.991910227709527
389,3.9980474627514666,15.993081443497182
390,3.9880159265369595,15.987971550940726
391,3.9820198923955177,15.989072108845784
392,3.975968410408751,15.988302059327301
393,3.9693338559722977,15.989540847605339
394,3.9588264754431335,15.987851849910198
395,3.9531126156365852,15.987717444930645
396,3.9499812196981336,15.987973430134875
397,3.941729403385863,15.990432595389256
398,3.938615528111357,15.99036396656072
399,3.9298515196298442,15.991147046950317
400,3.9227954567305328,15.990769978226684
401,3.918093665995615,15.991269943889536
402,3.905273720785381,15.990555115507995
403,3.892929361247144,15.992702245293403
404,3.8875727904917476,15.995730672442283
405,3.8800285532130627,15.994051438628057
406,3.874714386417715,15.99273073781106
407,3.8706341604015138,15.99184128987763
408,3.8624303824140265,15.99042774628105
409,3.8571631887266578,15.989485682482611
410,3.848020529574929,15.990252076670902
411,3.8417429135490497,15.988535106808461
412,3.836987153376074,15.988248881060956
413,3.828784858887168,15.987348830293797
414,3.820833819199567,15.985582902449323
415,3.8170140330609343,15.985630291709798
416,3.812633121705205,15.986675271840392
417,3.809632134175585,15.988121029430758
418,3.8033274592527366,15.986332148525813
419,3.794733852360114,15.983609427827833
420,3.787846409405522,15.981647295375621
421,3.784041471274056,15.982034813237282
422,3.7797349903099207,15.979187916158882
423,3.771250429692237,15.978429806342348
424,3.765190254930421,15.977443982014293
425,3.758840385618207,15.977559945249993
426,3.753045001198917,15.975968554766155
427,3.7476694321285664,15.976981611535798
428,3.745426717760591,15.97621408592142
429,3.738842077360127,15.976193522905074
430,3.735422546493309,15.97576578724006
431,3.7316339592048404,15.976374471478973
432,3.728436205924894,15.976705784323933
433,3.715706805548241,15.975996265899719
434,3.7070118496835907,15.97651336434846
435,3.703219383859885,15.977326002288011
436,3.6942730668142127,15.977089384817436
437,3.689759825343592,15.976965515628304
438,3.6841622659214734,15.977382218176004
439,3.6823015369687906,15.977533756178204
440,3.677857134598575,15.978269662710435
441,3.6737525732058014,15.978978382079653
442,3.6689697088518227,15.97816169917713
443,3.658378865503186,15.980321224094146
444,3.6515048432313417,15.981153027103547
445,3.647150220767964,15.98085557394946
446,3.637729710954243,15.981344223482537
447,3.634510432365791,15.981836752073344
448,3.6291491978664143,15.980950321588534
449,3.62697296043215,15.981100170597594
450,3.621125087664815,15.979809070155481
451,3.61771509078564,15.98014719450508
452,3.6113188838505232,15.976773780545924
453,3.606840754908402,15.976337718701988
454,3.6005441332869386,15.97605932181409
455,3.5959580458730813,15.978199051461443
456,3.5915509714126532,15.978427978091778
457,3.586641823787638,15.975832401200828
458,3.5801084585365013,15.975853746610184
459,3.5763974141400694,15.97516076018458
460,3.564044666358913,15.977249788583057
461,3.560946978684107,15.97755032703574
462,3.559745451990029,15.97818496250696
463,3.5580181145937675,15.978123494246471
464,3.5515496039943844,15.976180086708935
465,3.5480702617210405,15.975117451130021
466,3.542533971613172,15.97622590806096
467,3.5392834717364985,15.975988877969993
468,3.5323346451690454,15.976089633445206
469,3.5297280834446307,15.976640585180066
470,3.5237817084112892,15.978588889937912
471,3.5190316813990816,15.978256681240453
472,3.515785282338142,15.979903779416677
473,3.510078531380732,15.981071986564823
474,3.505743849004977,15.984252578807325
475,3.501034536183067,15.985149773075282
476,3.4952995519417267,15.983987323839674
477,3.490907662591352,15.98355935665375
478,3.4874655585367282,15.983508471077855
479,3.4789530990383715,15.985474454172426
480,3.476185382857721,15.98740556154925
481,3.4691821773620948,15.98480783102516
482,3.4637883571266777,15.98470485012975
483,3.454281481443305,15.982570532295508
484,3.449392662035824,15.983738445367614
485,3.4462619961231993,15.98473273592792
486,3.443864230610134,15.98598418412255
487,3.4384522889266558,15.986057776758683
488,3.432975144502156,15.986554830352924
489,3.4256259661488384,15.982932269652714
490,3.4229784753022163,15.983153821118494
491,3.4197743730304633,15.982911551900964
492,3.414083928326948,15.984656775834052
493,3.404494105396379,15.984351463255035
494,3.400968250856509,15.983361365639432
495,3.3947280249780944,15.983415486151316
496,3.3888678113065622,15.984325023293518
497,3.382416976380528,15.984392424567787
498,3.373713613634626,15.980410446787015
499,3.371538749014788,15.980156425143669
500,3.365568283575829,15.979188762969983
